ISPC,DEC,name,operator,city,device,country,country_ch
2-102-5,4917,Moscow International Gateway 2,Mobile TeleSystems,,international gateway,Russian Federation,俄罗斯联邦
2-103-0,4920,Moscow Connection Station,CSC Iridium Technologies,,,Russian Federation,俄罗斯联邦
2-104-0,4928,Moscow International Switching Center-1,OJSC Rostelecom,,International Switching Center,Russian Federation,俄罗斯联邦
2-104-1,4929,St. Petersburg International Switching Center-33,OJSC Rostelecom,,International Switching Center,Russian Federation,俄罗斯联邦
2-104-2,4930,Murmansk International Switching Center,OJSC Rostelecom,,International Switching Center,Russian Federation,俄罗斯联邦
2-104-3,4931,Moscow International Stand alone STP-1,OJSC Rostelecom,,STP,Russian Federation,俄罗斯联邦
2-104-4,4932,Moscow International Stand alone STP-2,OJSC Rostelecom,,STP,Russian Federation,俄罗斯联邦
2-104-5,4933,Kaliningrad International Switching Center,OJSC Rostelecom,,International Switching Center,Russian Federation,俄罗斯联邦
2-104-6,4934,Moscow International Switching Center-5,OJSC Rostelecom,,International Switching Center,Russian Federation,俄罗斯联邦
2-104-7,4935,Moscow International Switching Center-2,OJSC Rostelecom,,International Switching Center,Russian Federation,俄罗斯联邦
6-070-1,12849,FSXKGL1,Liquid Telecom,,,Rwanda,卢旺达
6-070-2,12850,NMSC Switch 1,MTN Rwanda,,MSC,Rwanda,卢旺达
6-070-4,12852,RMWGW1,MTN Rwanda,,,Rwanda,卢旺达
6-070-5,12853,SG7KGL1,Liquid Telecom,,SG,Rwanda,卢旺达
6-070-6,12854,KIMGW01,Tigo Rwanda,,MGW,Rwanda,卢旺达
6-070-7,12855,KIMSC01,Tigo Rwanda,,MSC,Rwanda,卢旺达
6-071-0,12856,KG1MSC1,Airtel Rwanda,,MSC,Rwanda,卢旺达
6-071-1,12857,KG1MGW1,Airtel Rwanda,,MGW,Rwanda,卢旺达
6-071-2,12858,NMGW1,MTN Rwanda,,MGW,Rwanda,卢旺达
6-071-3,12859,NMSSBC1,MTN Rwanda,,MSS,Rwanda,卢旺达
6-071-4,12860,NMSS1,MTN Rwanda,,MSS,Rwanda,卢旺达
6-071-5,12861,KIMGW04,Tigo Rwanda,,MGW,Rwanda,卢旺达
6-071-6,12862,KIMBC02,Tigo Rwanda,,,Rwanda,卢旺达
6-071-7,12863,KIMGW03,Tigo Rwanda,,MGW,Rwanda,卢旺达
3-112-0,7040,Ponds-Needsmust Exchange,Cable & Wireless St. Kitts-Nevis,,,Saint Kitts and Nevis,圣基茨和尼维斯
3-112-1,7041,Needsmust Exchange,Cariglobe Telecommunications,,,Saint Kitts and Nevis,圣基茨和尼维斯
3-112-3,7043,La Guerite Exchange,St. Kitts Cable Communications,,,Saint Kitts and Nevis,圣基茨和尼维斯
3-116-1,7073,Sans Soucis Exchange,Cable & Wireless St. Lucia,,,Saint Lucia,圣卢西亚
3-116-2,7074,Vieux Exchange,Cable & Wireless St. Lucia,,,Saint Lucia,圣卢西亚
3-116-3,7075,Marisule Exchange,Digicel St. Lucia,,,Saint Lucia,圣卢西亚
3-116-4,7076,Marisule Exchange,AT&T Wireless Services St. Lucia,,,Saint Lucia,圣卢西亚
3-016-0,6272,St. Pierre-et-Miquelon E10,France Telecom,,,Saint Pierre and Miquelon,圣皮埃尔和密克隆
3-120-0,7104,Arnos Vale Exchange,Cable & Wireless St. Vincent,,,Saint Vincent and the Grenadines,圣文森特和格林纳丁斯
3-120-1,7105,Arnos Vale Mobile Exchange,Cable & Wireless St. Vincent,,,Saint Vincent and the Grenadines,圣文森特和格林纳丁斯
3-120-2,7106,Arnos Vale Prepaid Platform,Cable & Wireless St. Vincent,,,Saint Vincent and the Grenadines,圣文森特和格林纳丁斯
5-098-0,11024,Int-Gateway/PSTN Switch,SamoaTel,,,Samoa,萨摩亚
5-098-4,11028,Mobile Int Roaming 1,SamoaTel,,,Samoa,萨摩亚
5-098-5,11029,Mobile Int Roaming 2,SamoaTel,,,Samoa,萨摩亚
2-184-1,5569,San Marino,Intelcom,,,San Marino,圣马力诺
2-184-2,5570,RSM-SMT-0,SMT-San Marino Telecom,,,San Marino,圣马力诺
2-184-3,5571,RSM-SMT-01,SMT-San Marino Telecom,,,San Marino,圣马力诺
2-184-5,5573,NETSETRA 1,"Mega M, d.o.o.",,,San Marino,圣马力诺
6-052-2,12706,Sao Tome,UNITEL STP,,,Sao Tome and Principe,圣多美和普林西比
4-040-0,8512,DAMMAM INTL. VoIP,Saudi Telecom Company (STC),Dammam,IN,Saudi Arabia,沙特阿拉伯
4-040-1,8513,JEDDAH INTL. VoIP,Saudi Telecom Company (STC),,IN,Saudi Arabia,沙特阿拉伯
4-040-2,8514,HUTT,Saudi Telecom Company (STC),,,Saudi Arabia,沙特阿拉伯
4-040-3,8515,RIYADH INTL. VoIP,Saudi Telecom Company (STC),Riyad,IN,Saudi Arabia,沙特阿拉伯
4-040-4,8516,MUJA,Saudi Telecom Company (STC),,,Saudi Arabia,沙特阿拉伯
4-040-5,8517,JIN1,Saudi Telecom Company (STC),,IN,Saudi Arabia,沙特阿拉伯
4-040-6,8518,RIN1,Saudi Telecom Company (STC),,IN,Saudi Arabia,沙特阿拉伯
4-040-7,8519,DIN1,Saudi Telecom Company (STC),,IN,Saudi Arabia,沙特阿拉伯
4-041-0,8520,JED1,Mobily,,,Saudi Arabia,沙特阿拉伯
4-041-1,8521,RYD1,Mobily,,,Saudi Arabia,沙特阿拉伯
4-041-2,8522,JST1,Mobily,,,Saudi Arabia,沙特阿拉伯
4-041-3,8523,RST1,Mobily,,,Saudi Arabia,沙特阿拉伯
4-041-4,8524,M1I2,Mobily,,,Saudi Arabia,沙特阿拉伯
4-041-5,8525,M2I2,Mobily,,,Saudi Arabia,沙特阿拉伯
4-041-6,8526,M1S2,Mobily,,,Saudi Arabia,沙特阿拉伯
4-041-7,8527,M2S2,Mobily,,,Saudi Arabia,沙特阿拉伯
6-016-0,12416,INTSTP1,Expresso Sénégal,,STP,Senegal,塞内加尔
6-016-1,12417,CTI - Thiaroye,Sonatel (Orange),,,Senegal,塞内加尔
6-016-2,12418,CTI-Médina,Sonatel (Orange),,,Senegal,塞内加尔
6-016-3,12419,Huawei_CMSC,Expresso Sénégal,,MSC,Senegal,塞内加尔
6-016-4,12420,Huawei_WMSC,Expresso Sénégal,,MSC,Senegal,塞内加尔
6-016-5,12421,PTS Technopole,Sonatel (Orange),,,Senegal,塞内加尔
6-016-6,12422,PTS Dakar RP,Sonatel (Orange),Dakar,,Senegal,塞内加尔
6-016-7,12423,INTSTP1,Expresso Sénégal,,STP,Senegal,塞内加尔
6-017-0,12424,SPX-1 (ALMBC1) SIGNALLING PROXY 1,Sentel GSM (Tigo),,IN,Senegal,塞内加尔
6-017-1,12425,SPX-2 (ALMBC1) SIGNALLING PROXY 2,Sentel GSM (Tigo),,IN,Senegal,塞内加尔
6-017-2,12426,CSU,CSU,,,Senegal,塞内加尔
6-017-3,12427,THIES MGW 1 BLADE CLUSTER,Sentel GSM (Tigo),Thies,MGW,Senegal,塞内加尔
6-017-4,12428,ALMBC1(ALMADIES BLADE CLUSTER 1),Sentel GSM (Tigo),,,Senegal,塞内加尔
2-040-0,4416,Beograd/MN1,Telekom Srbija a.d.,,,Serbia,塞尔维亚
2-040-1,4417,Beograd/MN2,Telekom Srbija a.d.,,,Serbia,塞尔维亚
2-040-3,4419,Beograd/MN3,Telekom Srbija a.d.,,,Serbia,塞尔维亚
2-040-6,4422,Telenor Belgrade 2,Telenor d.o.o.,,,Serbia,塞尔维亚
3-241-0,8072,BEGTN1,I.KOM d.о.о.,,,Serbia,塞尔维亚
3-241-1,8073,"PCOM-01,RS",GLOBALTEL d.o.o.,,,Serbia,塞尔维亚
3-241-2,8074,,S,,,Serbia,塞尔维亚
3-241-3,8075,,S,,,Serbia,塞尔维亚
4-248-0,10176,?eleznik/VBG01BG,Telekom Srbija a.d.,,,Serbia,塞尔维亚
4-248-1,10177,Be?anija/VBZ01BC,Telekom Srbija a.d.,,,Serbia,塞尔维亚
4-248-2,10178,Beograd MSCS1,Vip Mobile d.o.o.,,MSC,Serbia,塞尔维亚
4-248-3,10179,Beograd STP1,Vip Mobile d.o.o.,,STP,Serbia,塞尔维亚
4-248-4,10180,Telenor Belgrade 1,Telenor d.o.o.,,,Serbia,塞尔维亚
4-248-5,10181,Kragujevac STP2,Vip Mobile d.o.o.,,STP,Serbia,塞尔维亚
4-248-6,10182,Telenor Belgrade 3,Telenor d.o.o.,,,Serbia,塞尔维亚
4-248-7,10183,Telenor Belgrade 4,Telenor d.o.o.,,,Serbia,塞尔维亚
6-066-0,12816,E10S1,Cable and Wireless (Seychelles) Ltd.,,,Seychelles,塞舌尔
6-066-1,12817,Seychelles MSC,Cable and Wireless (Seychelles) Ltd.,,MSC,Seychelles,塞舌尔
6-066-2,12818,Media Gateway (MGW),Cable and Wireless (Seychelles) Ltd.,,MGW,Seychelles,塞舌尔
6-066-4,12820,INTV-MAHE-01,Intelvision Ltd,,IN,Seychelles,塞舌尔
6-066-5,12821,Media Gateway - Airtel,Airtel (Seychelles) Ltd,,Media Gateway,Seychelles,塞舌尔
6-066-6,12822,TLS,Airtel (Seychelles) Ltd,,,Seychelles,塞舌尔
6-066-7,12823,MSC,Airtel (Seychelles) Ltd,,MSC,Seychelles,塞舌尔
6-067-0,12824,Kokonet - 0,Kokonet Ltd,,,Seychelles,塞舌尔
6-067-2,12826,HSS Node,Airtel (Seychelles) Ltd,,,Seychelles,塞舌尔
6-067-3,12827,MSC-SC 01,Airtel (Seychelles) Ltd,,MSC,Seychelles,塞舌尔
6-038-0,12592,Sierratel Freetown,Sierratel,,,Sierra Leone,塞拉利昂
6-038-1,12593,Celtel,Airtel,,,Sierra Leone,塞拉利昂
6-038-2,12594,Millicom,Africell,,,Sierra Leone,塞拉利昂
6-038-3,12595,Sierratel Freetown,Sierratel,,,Sierra Leone,塞拉利昂
6-038-4,12596,Datatel,Datatel/Cellcom,,,Sierra Leone,塞拉利昂
6-038-5,12597,Comium,Comium,,,Sierra Leone,塞拉利昂
6-038-6,12598,Africell,Africell,,,Sierra Leone,塞拉利昂
6-038-7,12599,Ambitel,Ambitel,,,Sierra Leone,塞拉利昂
5-045-0,10600,SingTel OC - INGS-3,Singapore Telecommunications Ltd,,IN,Singapore,新加坡
5-045-1,10601,SingTel OC - STP-1,Singapore Telecommunications Ltd,,STP,Singapore,新加坡
5-045-2,10602,SingTel OC  - STP-2,Singapore Telecommunications Ltd,,STP,Singapore,新加坡
5-045-3,10603,SingTel OC - STP-3,Singapore Telecommunications Ltd,,STP,Singapore,新加坡
5-045-4,10604,Telekom Malaysia - Equinix 3,Telekom Malaysia (S) Pte Ltd,,,Singapore,新加坡
5-045-5,10605,Telekom Malaysia - Equinix 4,Telekom Malaysia (S) Pte Ltd,,,Singapore,新加坡
5-045-6,10606,ComNet Telecom Equinix,ComNet Telecom,,,Singapore,新加坡
5-045-7,10607,Callforeign - Equinix,Callforeign Inc Pte Ltd,,,Singapore,新加坡
5-046-0,10608,StarHub - TSS-STP-3,StarHub Ltd,,STP,Singapore,新加坡
5-046-1,10609,SingTel Globalstar - SSP-1,Singapore Telecommunications Ltd,,SSP,Singapore,新加坡
5-046-2,10610,SingTel Globalstar - STP-1,Singapore Telecommunications Ltd,,STP,Singapore,新加坡
5-046-3,10611,SingTel Globalstar - STP-2,Singapore Telecommunications Ltd,,STP,Singapore,新加坡
5-046-4,10612,SingTel AR - INGS-1,Singapore Telecommunications Ltd,,IN,Singapore,新加坡
5-046-5,10613,SingTel AR - STP-1,Singapore Telecommunications Ltd,,STP,Singapore,新加坡
5-046-6,10614,SingTel OC - INGS-1,Singapore Telecommunications Ltd,,IN,Singapore,新加坡
5-046-7,10615,SingTel OC - INGS-2,Singapore Telecommunications Ltd,,IN,Singapore,新加坡
5-047-0,10616,FM-STP1,Fixed & Mobile Pte Ltd,,STP,Singapore,新加坡
5-047-1,10617,FM-STP2,Fixed & Mobile Pte Ltd,,STP,Singapore,新加坡
5-047-3,10619,Global Crossing - Tai Seng Drive,Global Crossing Singapore Pte Ltd,,,Singapore,新加坡
5-047-4,10620,StarHub - KJS-STP-2,StarHub Ltd,,STP,Singapore,新加坡
5-047-5,10621,StarHub - TSS-STP-2,StarHub Ltd,,STP,Singapore,新加坡
5-047-7,10623,StarHub - KBS-STP-3,StarHub Ltd,,STP,Singapore,新加坡
5-048-0,10624,ComNet ESE,ComNet,,,Singapore,新加坡
5-048-1,10625,Nexwave - Ang Mo Kio 2,Nexwave Telecoms Pte Ltd,,,Singapore,新加坡
5-048-2,10626,Bludot-Pantech 21,Bludot Communications Pte Ltd,,,Singapore,新加坡
5-048-3,10627,VSNL-SNG Cable Landind Station,VSNL International Pte Ltd,,,Singapore,新加坡
5-048-4,10628,M1-MOC-STP,MobileOne Ltd,,STP,Singapore,新加坡
5-048-5,10629,M1-ROC-STP,MobileOne Ltd,,STP,Singapore,新加坡
5-048-6,10630,Asia Netcom - Tai Seng,Asia Netcom Singapore Pte Ltd,,,Singapore,新加坡
5-048-7,10631,ComNet Telecom Sonus,ComNet Telecom,,,Singapore,新加坡
5-049-0,10632,StarHub-KBS-STP,StarHub Ltd,,STP,Singapore,新加坡
5-049-1,10633,StarHub-TSS-STP,StarHub Ltd,,STP,Singapore,新加坡
5-049-2,10634,VSNL-Tai Seng,VSNL Singapore Ltd,,,Singapore,新加坡
5-049-3,10635,Blueberry,Blueberry Telecom Pte Ltd,,,Singapore,新加坡
5-049-4,10636,"C&W Equinix, Ayer Rajah",Cable & Wireless Global Pte Ltd,,,Singapore,新加坡
5-049-5,10637,Singapore Smart Telecom - Equinix Ayer Rajah,Singapore Smart Telecommunications Pte Ltd.,,,Singapore,新加坡
5-049-6,10638,BT Singapore - Tai Seng Drive,BT Singapore Pte Ltd,,,Singapore,新加坡
5-049-7,10639,SingTel-ITP 1,Singapore Telecommunications Ltd,,,Singapore,新加坡
5-050-0,10640,Enhanced Software Service Centre (SCII),Singapore Telecommunications Ltd,,,Singapore,新加坡
5-050-1,10641,Gateway (SNE),Singapore Telecommunications Ltd,,,Singapore,新加坡
5-050-2,10642,Gateway (SNC),Singapore Telecommunications Ltd,,,Singapore,新加坡
5-050-3,10643,GSM (MSC1) (CMRS3),Singapore Telecommunications Ltd,,MSC,Singapore,新加坡
5-050-4,10644,GSM (MSC2) (CMRS3),Singapore Telecommunications Ltd,,MSC,Singapore,新加坡
5-050-5,10645,Gateway (SNP),Singapore Telecommunications Ltd,,,Singapore,新加坡
5-050-6,10646,GATES (SSP),Singapore Telecommunications Ltd,,SSP,Singapore,新加坡
5-050-7,10647,GT/GATES Software Service Centre,Singapore Telecommunications Ltd,,,Singapore,新加坡
5-051-0,10648,Media Gateway Controller - MGC A,Singapore Telecommunications Ltd,,Media Gateway,Singapore,新加坡
5-051-1,10649,Media Gateway Controller - MGC B,Singapore Telecommunications Ltd,,Media Gateway,Singapore,新加坡
5-051-2,10650,City Interconnect Tandem (CYNX),Singapore Telecommunications Ltd,,,Singapore,新加坡
5-051-3,10651,Hougan Interconnect Tandem (HGNX),Singapore Telecommunications Ltd,,,Singapore,新加坡
5-051-4,10652,Pickering Gateway-Trunk (PGT),Singapore Telecommunications Ltd,,,Singapore,新加坡
5-051-5,10653,Comcentre Gateway-Trunk (CGT),Singapore Telecommunications Ltd,,,Singapore,新加坡
5-051-6,10654,PLDT - Ayer Rajah Crescent,PLDT (SG) Pte Ltd,,,Singapore,新加坡
5-051-7,10655,Inmarsat B (Planned),Singapore Telecommunications Ltd,,,Singapore,新加坡
5-052-0,10656,GATES (Planned),Singapore Telecommunications Ltd,,,Singapore,新加坡
5-052-1,10657,GATES (Planned),Singapore Telecommunications Ltd,,,Singapore,新加坡
5-052-2,10658,SESS Model 2000 Software Service Centre,Singapore Telecommunications Ltd,,,Singapore,新加坡
5-052-3,10659,GNC (Global Network Comcentre),Singapore Telecommunications Ltd,,,Singapore,新加坡
5-052-4,10660,MCI - Singapore 1,MCI WorldCom,,,Singapore,新加坡
5-052-5,10661,M1-MOC,MobileOne (Asia) Pte Ltd,,,Singapore,新加坡
5-052-6,10662,M1-ROC,MobileOne (Asia) Pte Ltd,,,Singapore,新加坡
5-052-7,10663,Blueberry,Blueberry Telecom Pte Ltd,,,Singapore,新加坡
5-053-0,10664,KPJI Switch,StarHub Ltd,,,Singapore,新加坡
5-053-1,10665,TSGI Switch,StarHub Ltd,,SG,Singapore,新加坡
5-053-2,10666,I2U - Singapore Technologies Building,I2U Pte Ltd,,,Singapore,新加坡
5-053-3,10667,Redtone Technology - Equinix,Redtone Technology Pte Ltd,,,Singapore,新加坡
5-053-4,10668,ETN Singapore - Ayer Rajah Crescent,ETN Singapore Pte Ltd,,,Singapore,新加坡
5-053-5,10669,MCI - Singapore 2,MCI WorldCom,,,Singapore,新加坡
5-053-6,10670,France Telecom - Chai Chee,France Telecom Long Distance (Singapore),,,Singapore,新加坡
5-054-1,10673,Telekom Malaysia - Equinix,Telekom Malaysia (S) Pte Ltd,,,Singapore,新加坡
5-054-2,10674,Telekom Malaysia - Equinix 2,Telekom Malaysia (S) Pte Ltd,,,Singapore,新加坡
5-054-3,10675,Itopia-GNCC,Itopia.Com Pte Ltd,,,Singapore,新加坡
5-054-4,10676,Inmarsat M/B/Mini-M Land Earth station_1 (LES),Singapore Telecommunications Ltd,,,Singapore,新加坡
5-054-5,10677,TelcomUnited - Kimly Bldg,TelcomUnited (S) Pte Ltd,,,Singapore,新加坡
5-054-6,10678,Phoenix-Comcentre III,Phoenix Communications Pte Ltd,,,Singapore,新加坡
5-054-7,10679,Nexwave - Ang Mo Kio,Nexwave Telecoms Pte Ltd,,,Singapore,新加坡
5-055-0,10680,ETNS - Changi,ETNS Singapore Pte Ltd,,,Singapore,新加坡
5-055-1,10681,Interconnect Technology - Kimly Bdlg,Interconnect Technology Pte Ltd,,,Singapore,新加坡
5-055-2,10682,PLDT - Tai Seng Drive,PLDT (SG) Pte Ltd,,,Singapore,新加坡
5-055-3,10683,Teleone Tai Seng Drive,Teleone (Singapore),,,Singapore,新加坡
5-055-4,10684,M1-SCCP1,MobileOne (Asia) Pte Ltd,,,Singapore,新加坡
5-055-5,10685,M1-SCCP2,MobileOne (Asia) Pte Ltd,,,Singapore,新加坡
5-055-6,10686,SingTel-ITP 2,Singapore Telecommunications Ltd,,,Singapore,新加坡
5-055-7,10687,ComNet IMG,ComNet,,,Singapore,新加坡
5-140-0,11360,M1-NGN SG1,MobileOne Ltd,,NGN,Singapore,新加坡
5-140-1,11361,M1-NGN SS1,MobileOne Ltd,,NGN,Singapore,新加坡
5-140-2,11362,BBT_PC_2,Blueberry Telecom,,,Singapore,新加坡
5-140-3,11363,BBT_PC,Blueberry Telecom,,,Singapore,新加坡
5-140-4,11364,Telewest-TFN-HK,Telewest Ventures Communication Pte Ltd,,,Singapore,新加坡
5-140-5,11365,Belgacom Equinix,Absolute Telecom P/L,,,Singapore,新加坡
5-140-6,11366,Califoreign - Equinix,Callforeign Inc Pte Ltd,,,Singapore,新加坡
5-140-7,11367,HOIIO,HOIIO Pte LTD,,,Singapore,新加坡
5-141-1,11369,TELIN - ISS,Telekomunikasi Indonesia International Pte Ltd,,IN,Singapore,新加坡
5-141-2,11370,Epsilon -Smilous,Epsilon Telecommunications Pte Ltd,,,Singapore,新加坡
5-141-4,11372,Equinix Data center,Syniverse Technologies Network Solutions,,,Singapore,新加坡
5-141-5,11373,M1 Main Operating Centre,M1 Limited,,,Singapore,新加坡
5-141-6,11374,M1 Main Operating Centre,M1 Limited,,,Singapore,新加坡
5-141-7,11375,M1 Main Operating Centre,M1 Limited,,,Singapore,新加坡
5-142-0,11376,M1 Regional Operating Centre,M1 Limited,,,Singapore,新加坡
5-142-1,11377,Equinix,First Technology Development Pte Ltd,,,Singapore,新加坡
5-142-2,11378,Equinix Data Centre,Syniverse Technologies Network Solutions,,,Singapore,新加坡
5-142-3,11379,Equinix Singapore,B-Trac International Pte Ltd,,,Singapore,新加坡
5-142-4,11380,Equinix Singapore,B-Trac International Pte Ltd,,,Singapore,新加坡
5-142-5,11381,Equinix Data Centre,Bharti International (Singapore) Pte Ltd,,,Singapore,新加坡
5-142-6,11382,SingTel Expan,Hello Technology Pte Ltd,,,Singapore,新加坡
5-142-7,11383,1-Net - Chai Chee Technopark,Hello Technology Pte Ltd,,,Singapore,新加坡
5-143-0,11384,Equinix SG 1,Mobifone Global Singapore Pte Ltd,,SG,Singapore,新加坡
5-143-1,11385,Equinix SG 1-1,Mobifone Global Singapore Pte Ltd,,SG,Singapore,新加坡
5-143-2,11386,Reliance Jio - Equinix,Reliance Jio Infocomm Pte Ltd,,,Singapore,新加坡
5-143-3,11387,Hello Technology – Starhub IO DC,Hello Technology Pte Ltd,,,Singapore,新加坡
5-143-4,11388,WHC - Epsilon1,World Hub C-Cloud Pte Ltd,,,Singapore,新加坡
5-143-5,11389,WHC - Epsilon2,World Hub C-Cloud Pte Ltd,,,Singapore,新加坡
5-143-6,11390,South China Telecom -  Equinix,South China Telecom (S) Pte Ltd,,,Singapore,新加坡
5-143-7,11391,Equinix SG1,Telenor Global Services Singapore Pte Limited,,SG,Singapore,新加坡
3-124-1,7137,Sint Maarten,Antelecom,,,Sint Maarten (Dutch part),圣马丁岛（荷兰部分）
3-124-7,7143,Sint Maarten,Smitcoms,,,Sint Maarten (Dutch part),圣马丁岛（荷兰部分）
3-125-5,7149,Sint Maarten,Radcomm,,,Sint Maarten (Dutch part),圣马丁岛（荷兰部分）
2-232-0,5952,ISC Bratislava,Zeleznice Slovenskej republiky,,ISC,Slovakia,斯洛伐克
2-232-1,5953,"Bratislava, international gateway","Slovak Telekom, a.s.",,international gateway,Slovakia,斯洛伐克
